   5.4500  0.2459427-181  0.2423869E+02
   5.4600  0.4035373-183  0.2377599E+02
   5.4700  0.6490041-185  0.2341129E+02
   5.4800  0.1023117-186  0.2314183E+02
   5.4900  0.1580947-188  0.2296636E+02
   5.5000  0.2394548-190  0.2288517E+02
   5.5100  0.3555034-192  0.2290004E+02
   5.5200  0.5173424-194  0.2301434E+02
   5.5300  0.7379492-196  0.2323302E+02
   5.5400  0.1031785-197  0.2356276E+02
   5.5500  0.1414053-199  0.2401195E+02
   5.5600  0.1899575-201  0.2459079E+02
   5.5700  0.2501275-203  0.2531121E+02
   5.5800  0.3228348-205  0.2618675E+02
   5.5900  0.4084261-207  0.2723207E+02
   5.6000  0.5064782-209  0.2846220E+02
   5.6100  0.6156333-211  0.2989108E+02
   5.6200  0.7334956-213  0.3152920E+02
   5.6300  0.8566178-215  0.3338006E+02
   5.6400  0.9805974-217  0.3543494E+02
   5.6500  0.1100293-218  0.3766616E+02
   5.6600  0.1210153-220  0.4001898E+02
   5.6700  0.1304627-222  0.4240400E+02
   5.6800  0.1378626-224  0.4469292E+02
   5.6900  0.1427975-226  0.4672230E+02
   5.7000  0.1449803-228  0.4830963E+02
   5.7100  0.1442818-230  0.4928268E+02
   5.7200  0.1407434-232  0.4951645E+02
   5.7300  0.1345732-234  0.4896480E+02
   5.7400  0.1261257-236  0.4767299E+02
   5.7500  0.1158677-238  0.4576517E+02
   5.7600  0.1043363-240  0.4341264E+02
   5.7700  0.9209211-243  0.4079702E+02
   5.7800  0.7967529-245  0.3808079E+02
   5.7900  0.6756768-247  0.3539127E+02
   5.8000  0.5616534-249  0.3281681E+02
   5.8100  0.4576273-251  0.3041104E+02
   5.8200  0.3654850-253  0.2820050E+02
   5.8300  0.2861155-255  0.2619262E+02
   5.8400  0.2195469-257  0.2438257E+02
   5.8500  0.1651305-259  0.2275836E+02
   5.8600  0.1217422-261  0.2130447E+02
   5.8700  0.8797708-264  0.2000410E+02
   5.8800  0.6231776-266  0.1884065E+02
   5.8900  0.4326814-268  0.1779844E+02
   5.9000  0.2944685-270  0.1686317E+02
   5.9100  0.1964371-272  0.1602199E+02
   5.9200  0.1284465-274  0.1526353E+02
   5.9300  0.8232563-277  0.1457780E+02
   5.9400  0.5172042-279  0.1395609E+02
   5.9500  0.3184954-281  0.1339080E+02
   5.9600  0.1922464-283  0.1287533E+02
   5.9700  0.1137438-285  0.1240395E+02
   5.9800  0.6596462-288  0.1197168E+02
   5.9900  0.3749804-290  0.1157417E+02
   6.0000  0.2089393-292  0.1120766E+02
